iceworkkey	distareacodekey	DistDate	amount	title	artist	ISRC
773780	16	2017.1	3.4	SAYONARA (GOODBYE)	Toy-Box	DK4BB9901011,DK-4BB-99-01011
773780	16	2017.2	3.49	SAYONARA (GOODBYE)	Toy-Box	DK4BB9901011,DK-4BB-99-01011
773780	08	2017.2	0.03	SAYONARA (GOODBYE)	Toy-Box	DK4BB9901011,DK-4BB-99-01011
773780	16	2017.3	3.96	SAYONARA (GOODBYE)	Toy-Box	DK4BB9901011,DK-4BB-99-01011
773780	16	2017.4	2.93	SAYONARA (GOODBYE)	Toy-Box	DK4BB9901011,DK-4BB-99-01011
773780	19	2017.4	0.76	SAYONARA (GOODBYE)	Toy-Box	DK4BB9901011,DK-4BB-99-01011
972246	16	2013.1	352.75	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2013.2	425.97	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2013.2	32.33	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	20	2013.2	10.71	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2013.3	485.8	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	20	2013.3	456.07	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2013.4	550.02	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2013.4	34.73	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	20	2013.4	3.28	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2014.1	500.95	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2014.2	36.44	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	96	2014.2	0.82	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2014.2	698.45	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2014.3	0.55	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	96	2014.3	38.08	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	20	2014.3	234.54	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2014.4	1476.67	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2014.4	62.1	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	17	2014.4	2.09	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	13	2014.4	24.66	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2015.2	842.7	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2015.1	64.19	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2015.2	189.7	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	08	2015.2	3.02	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2015.3	1079.13	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	08	2015.4	3.43	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	19	2015.4	113.13	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2015.4	279.53	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2015.4	1004.05	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	20	2015.4	0.08	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	17	2015.4	3.76	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2016.1	759.16	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	19	2016.2	14.82	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	08	2016.2	15.57	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2016.2	179.23	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	17	2016.2	11.43	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2016.2	800.05	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2016.3	766.2	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	08	2016.4	5.14	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	19	2016.4	310.54	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2016.4	730.46	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	04	2016.4	65.1	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2016.4	201.31	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	17	2016.4	3.13	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2017.1	690.5	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	19	2017.2	11.32	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	08	2017.2	2.87	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2017.2	560.62	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	17	2017.2	5.59	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2017.2	187	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	04	2017.2	56.63	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2017.3	476.39	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	08	2017.4	11.14	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	17	2017.4	1.43	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	16	2017.4	559.92	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	04	2017.4	41.99	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	19	2017.4	160.64	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	14	2017.4	1.82	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	10	2017.4	5.13	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
972246	09	2017.4	120.96	TARZAN & JANE	Toybox	DEVS21600002,DK4BB9800202,DK-4BB-98-00202,SEVJH0801701,SEVJH0801702,SEVJH0801703,SEZ861100131
1523865	16	2013.1	17.61	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2013.1	6.88	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2013.2	13.33	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	21	2013.2	8.33	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	10	2013.2	236.09	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	19	2013.2	13.89	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	17	2013.2	7.48	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2013.2	2.45	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2013.2	228.54	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2013.3	617.5	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2013.3	7.92	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2013.4	60.77	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2013.4	0.26	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2013.4	13.22	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2014.1	9.28	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2014.2	12.27	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2014.3	0.02	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2014.3	0.19	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2014.3	405.04	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2014.4	13.61	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2014.4	102.23	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	06	2014.4	4.75	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	05	2014.4	10.85	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2014.4	0.24	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2014.4	0.77	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2015.1	2.88	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2015.2	5.7	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2015.2	4.07	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2015.2	2.07	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	08	2015.2	0.26	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2015.2	0.02	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	17	2015.2	1.93	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2015.3	6.56	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2015.3	42.56	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2015.3	959.24	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2015.4	0.12	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2015.4	6.25	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	08	2015.4	3.79	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2015.4	2.51	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2015.4	0.02	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	19	2015.4	0	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2016.1	0.12	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2016.1	4.95	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2016.1	27.21	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	08	2016.2	17.36	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2016.2	103.64	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2016.2	10.33	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	19	2016.2	0.03	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	17	2016.2	2.57	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2016.2	0.19	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2016.2	9.81	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2016.3	0.34	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2016.3	89.37	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2016.3	41.94	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2016.4	43.18	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2016.4	0.25	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2016.4	0.46	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2016.4	20.43	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	19	2016.4	4.65	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	17	2016.4	0.12	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	08	2016.4	57.26	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2017.1	5.68	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2017.1	3.16	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2017.1	37.59	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	96	2017.4	0.81	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2017.2	25.7	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2017.2	0.47	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	17	2017.2	0.04	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	08	2017.2	26.82	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2017.3	27.11	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	20	2017.3	122.64	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	08	2017.4	28.3	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	17	2017.4	0.17	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	09	2017.4	3.44	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	16	2017.4	19.78	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1523865	19	2017.4	0.49	ANOTHER LOVESONG	Prince of Assyria	FR6F31134320,SEYOK1221532,SEYTP0900901
1552650	16	2013.1	128.54	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	96	2013.1	0.98	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	16	2013.2	146.14	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	09	2013.2	12.71	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	20	2013.2	24.97	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	16	2013.3	140.68	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	96	2013.3	5.05	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	20	2013.3	21.9	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	16	2013.4	143.54	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	09	2013.4	9	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	20	2013.4	84.74	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	96	2013.4	5.31	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	16	2014.1	123.68	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	96	2014.1	0.31	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	20	2014.1	433.98	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	09	2014.2	21.57	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	10	2014.2	6.36	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	14	2014.2	3.45	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	21	2014.2	0.11	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	96	2014.2	214.47	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	17	2014.2	5.57	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	20	2014.2	91.24	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	16	2014.2	170.39	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
1552650	16	2014.3	0.08	BEST FRIEND	NA	DK4BB9900801,DK-4BB-99-00801,DK4BB9900802,DK-4BB-99-00802,DK4BB9900803,DK-4BB-99-00803,DK4BB9900804,DK-4BB-99-00804,DK4BB9900805,DK-4BB-99-00805
